species,COAD,LUAD,LUSC,OtherCR,OtherLung,OtherPancreatic,PAAD,READ,SARC,SCLC,SKCM,THCA
550,Erythrobacter neustonensis,0.166,0.18007662835249,0.15748031496063,0.153846153846154,0.192307692307692,0.12037037037037,0.0641025641025641,0.231578947368421,0.105643994211288,0.115384615384615,0.181159420289855,0.172862453531599
551,Candidatus Arthromitus sp. SFB-rat-Yit,0.012,0,0,0,0.00961538461538462,0.00462962962962963,0,0,0.00144717800289436,0,0,0.00371747211895911
552,Desulfatibacillum aliphaticivorans,0.014,0.0191570881226054,0.0078740157480315,0.0256410256410256,0,0.00925925925925926,0.0128205128205128,0.0105263157894737,0.00578871201157742,0.0384615384615385,0.0072463768115942,0.00929368029739777
553,Sphingomonas melonis,0.016,0.0191570881226054,0.0236220472440945,0.0512820512820513,0.00961538461538462,0.0138888888888889,0.00641025641025641,0,0.0101302460202605,0,0.0072463768115942,0.016728624535316
554,Geobacter sp. SVR,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0,0,0,0,0.0072463768115942,0.00185873605947955
555,Parabacteroides goldsteinii,0.022,0,0,0.0256410256410256,0.00961538461538462,0.00462962962962963,0.0128205128205128,0.0210526315789474,0.0188133140376266,0,0,0.0111524163568773
556,Thalassotalea sp. HSM 43,0.01,0.00383141762452107,0.0078740157480315,0.0256410256410256,0,0,0.0128205128205128,0.0210526315789474,0,0,0.0144927536231884,0.00371747211895911
557,Bifidobacterium thermophilum,0.012,0,0,0,0,0.00462962962962963,0.00641025641025641,0,0.0144717800289436,0,0.0144927536231884,0.00185873605947955
558,Dehalobacterium formicoaceticum,0.002,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0,0
559,Streptomyces sp. C8S0,0.046,0.0268199233716475,0.047244094488189,0.0256410256410256,0.0480769230769231,0.0324074074074074,0.0512820512820513,0.0210526315789474,0.0347322720694645,0.0384615384615385,0.072463768115942,0.0408921933085502
560,Streptomyces sp. TN58,0.006,0.00383141762452107,0.0078740157480315,0,0,0.0138888888888889,0.00641025641025641,0,0.00144717800289436,0,0.0144927536231884,0.00929368029739777
561,Halopseudomonas sabulinigri,0.002,0,0,0,0,0,0,0.0105263157894737,0.00144717800289436,0,0,0
562,Pseudomonas plecoglossicida,0.038,0.0229885057471264,0.0236220472440945,0.0512820512820513,0.0673076923076923,0.0185185185185185,0.0256410256410256,0.0631578947368421,0.0159189580318379,0,0.0072463768115942,0.0315985130111524
563,Burkholderia mayonis,0.006,0.00766283524904215,0.015748031496063,0,0,0.00925925925925926,0.00641025641025641,0.0210526315789474,0.00434153400868307,0,0.0144927536231884,0.00185873605947955
564,Pseudolysobacter antarcticus,0.002,0,0,0,0,0,0.0128205128205128,0,0.00144717800289436,0,0,0.00743494423791822
565,Bacillus velezensis,0.026,0.0153256704980843,0.0078740157480315,0,0.0192307692307692,0.00925925925925926,0.0192307692307692,0.0315789473684211,0.0115774240231548,0.0384615384615385,0.0289855072463768,0.00929368029739777
566,Clostridium sp. AWRP,0.072,0.111111111111111,0.102362204724409,0.0256410256410256,0.0865384615384615,0.0694444444444444,0.0769230769230769,0.0947368421052632,0.040520984081042,0,0.101449275362319,0.0743494423791822
567,Staphylococcus simiae,0.008,0.0306513409961686,0.0078740157480315,0,0,0.0185185185185185,0,0,0.00289435600578871,0,0.0144927536231884,0.00929368029739777
568,Flammeovirga kamogawensis,0.006,0.0153256704980843,0,0,0.00961538461538462,0,0,0,0.00289435600578871,0,0.0072463768115942,0.00371747211895911
569,Corynebacterium kefirresidentii,0.016,0.0306513409961686,0.047244094488189,0,0,0.0185185185185185,0.0192307692307692,0.0315789473684211,0.0101302460202605,0.0384615384615385,0.0217391304347826,0.0148698884758364
570,Halanaerobium hydrogeniformans,0.002,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0,0
571,Streptomyces sp. HF10,0.012,0.0114942528735632,0.0078740157480315,0,0.0192307692307692,0.00462962962962963,0,0.0210526315789474,0.00144717800289436,0.0384615384615385,0.0072463768115942,0.0148698884758364
572,Streptomyces sp. GS7,0.004,0.00383141762452107,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00434153400868307,0,0,0.00929368029739777
573,Candidatus Frankia datiscae,0.002,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0.00289435600578871,0,0.0072463768115942,0
574,Dolichospermum flos-aquae,0.006,0.0191570881226054,0,0.0256410256410256,0.00961538461538462,0,0,0,0.00289435600578871,0,0,0.00371747211895911
575,Aeribacillus pallidus,0.01,0.00766283524904215,0,0,0,0.00925925925925926,0.032051282051282,0,0.00434153400868307,0,0,0.00185873605947955
576,Alphapapillomavirus 9,0.022,0.00766283524904215,0.015748031496063,0.0256410256410256,0,0.00462962962962963,0.00641025641025641,0.0526315789473684,0.00434153400868307,0,0.0072463768115942,0.0278810408921933
577,Pseudomonas xantholysinigenes,0.002,0.00766283524904215,0.0236220472440945,0,0,0,0.00641025641025641,0.0210526315789474,0.00289435600578871,0,0,0.00371747211895911
578,Mycobacterium paragordonae,0.002,0.00766283524904215,0.015748031496063,0,0,0,0.0128205128205128,0.0105263157894737,0.00578871201157742,0,0.0217391304347826,0.00557620817843866
579,Phascolarctobacterium sp. Marseille-Q4147,0.014,0,0,0,0.00961538461538462,0,0.00641025641025641,0.0421052631578947,0.00578871201157742,0,0,0
580,Halomicronema hongdechloris,0.004,0.00383141762452107,0,0,0,0,0.00641025641025641,0.0105263157894737,0.0101302460202605,0,0.0072463768115942,0.00371747211895911
581,Enterococcus avium,0.01,0.00766283524904215,0.0078740157480315,0,0,0,0,0,0.00578871201157742,0,0,0.00743494423791822
582,Pseudomonas zarinae,0.008,0.00766283524904215,0,0,0,0,0,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0.00743494423791822
583,Cohnella abietis,0.11,0.172413793103448,0.118110236220472,0.102564102564103,0.134615384615385,0.0787037037037037,0.0833333333333333,0.147368421052632,0.0535455861070912,0.115384615384615,0.123188405797101,0.0687732342007435
584,Thermus caldilimi,0.014,0.00383141762452107,0.015748031496063,0,0,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.00434153400868307,0,0.0072463768115942,0
585,Bacillus infantis,0.004,0,0,0,0,0,0,0,0.00144717800289436,0,0,0.00185873605947955
586,Stackebrandtia nassauensis,0.008,0,0.015748031496063,0,0,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.0101302460202605,0,0.0144927536231884,0.00557620817843866
587,Hymenobacter sp. BRD67,0.014,0.00383141762452107,0.015748031496063,0.0512820512820513,0,0,0,0,0.00434153400868307,0,0.0072463768115942,0.00557620817843866
588,Lactobacillus johnsonii,0.008,0.00383141762452107,0.0078740157480315,0,0,0,0.0192307692307692,0.0105263157894737,0.00289435600578871,0,0.0144927536231884,0.0130111524163569
589,Pseudomonas shahriarae,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0,0,0,0
590,Candidatus Erwinia haradaeae,0.012,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0.0128205128205128,0.0210526315789474,0.00434153400868307,0,0,0.00743494423791822
591,Pseudomonas sp. LPB0260,0.002,0,0,0,0,0,0.00641025641025641,0.0105263157894737,0,0,0,0.00371747211895911
592,Rossellomorea vietnamensis,0.004,0.00383141762452107,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0,0,0.00144717800289436,0,0,0.00185873605947955
593,Propionibacterium australiense,0.03,0.0229885057471264,0.0236220472440945,0,0.00961538461538462,0.0185185185185185,0.0384615384615385,0.0210526315789474,0.00434153400868307,0,0.0144927536231884,0.0130111524163569
594,Pseudomonas sp. TCU-HL1,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0,0,0,0.00185873605947955
595,Sphingomonas sp. LM7,0.008,0.0153256704980843,0.0078740157480315,0,0.00961538461538462,0.00925925925925926,0.0192307692307692,0,0,0,0.0072463768115942,0.00557620817843866
596,Weissella hellenica,0.006,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00144717800289436,0,0,0
597,Pseudomonas sp. OE 28.3,0.02,0.0421455938697318,0.0393700787401575,0.0512820512820513,0.00961538461538462,0.0185185185185185,0,0.0315789473684211,0.0101302460202605,0.0769230769230769,0.0217391304347826,0.0148698884758364
598,Aquaspirillum sp. LM1,0.012,0.00383141762452107,0,0,0.00961538461538462,0,0.0192307692307692,0,0.0115774240231548,0.0384615384615385,0.0072463768115942,0.0111524163568773
599,Actinobacillus sp. GY-402,0.002,0,0,0,0,0,0,0,0,0,0.0144927536231884,0
600,Serinicoccus profundi,0.004,0.00766283524904215,0,0,0.00961538461538462,0,0,0.0105263157894737,0,0,0,0.00185873605947955
601,Microbacterium sp. 10M-3C3,0.01,0,0,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0.0105263157894737,0,0,0.0072463768115942,0
602,Defluviicoccus vanus,0.004,0.00766283524904215,0,0,0.00961538461538462,0.00462962962962963,0.0192307692307692,0,0.00723589001447178,0,0.0072463768115942,0.00743494423791822
603,Corynebacterium efficiens,0.05,0.00383141762452107,0.015748031496063,0.0512820512820513,0.0288461538461538,0.0231481481481481,0.0128205128205128,0.0631578947368421,0.0101302460202605,0,0.036231884057971,0.00929368029739777
604,Leuconostoc gelidum,0.01,0.00383141762452107,0,0,0,0.00925925925925926,0,0.0210526315789474,0.00289435600578871,0.0384615384615385,0,0.00371747211895911
605,Leuconostoc mesenteroides,0.002,0.00766283524904215,0,0,0,0,0,0.0105263157894737,0.00144717800289436,0,0,0.00185873605947955
606,Weissella paramesenteroides,0.006,0.00383141762452107,0,0,0,0,0,0,0.00289435600578871,0,0.0072463768115942,0
607,Macaca mulatta papillomavirus 6,0.03,0.0153256704980843,0.0078740157480315,0,0.0192307692307692,0,0,0,0.00289435600578871,0,0.0144927536231884,0.0148698884758364
608,Pediococcus acidilactici,0.01,0.00383141762452107,0,0.0256410256410256,0,0,0,0,0.00723589001447178,0.0384615384615385,0,0.00185873605947955
609,Pediococcus pentosaceus,0.012,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00743494423791822
610,Falsirhodobacter sp. PG104,0.006,0.00766283524904215,0,0,0.0288461538461538,0,0.0192307692307692,0.0105263157894737,0,0,0,0.0130111524163569
611,Leptothrix cholodnii,0.024,0.0268199233716475,0.0393700787401575,0.0256410256410256,0.0288461538461538,0.0185185185185185,0.0192307692307692,0.0315789473684211,0.0303907380607815,0.0384615384615385,0.0217391304347826,0.016728624535316
612,Ruminococcus albus,0.094,0,0,0.0512820512820513,0,0,0.00641025641025641,0.0842105263157895,0.00434153400868307,0,0.0072463768115942,0.00185873605947955
613,Streptomyces fagopyri,0.002,0.00766283524904215,0.015748031496063,0,0.0288461538461538,0,0,0,0.00434153400868307,0.0384615384615385,0,0.00557620817843866
614,Clostridium estertheticum,0.014,0,0,0.0256410256410256,0,0.00462962962962963,0.0128205128205128,0.0105263157894737,0.00144717800289436,0,0,0.00743494423791822
615,Hymenobacter qilianensis,0.012,0.0153256704980843,0.0078740157480315,0.0256410256410256,0,0,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00185873605947955
616,Micrococcus luteus,0.072,0.126436781609195,0.149606299212598,0.102564102564103,0.0961538461538462,0.037037037037037,0.115384615384615,0.0526315789473684,0.0998552821997106,0.0769230769230769,0.101449275362319,0.0706319702602231
617,Sarumanvirus bcepsaruman,0.006,0,0,0,0,0,0,0,0.00144717800289436,0,0,0.00185873605947955
618,Kocuria varians,0.008,0.00383141762452107,0,0,0,0,0,0,0.00289435600578871,0,0,0.00371747211895911
619,Candidatus Prometheoarchaeum syntrophicum,0.006,0.0114942528735632,0.031496062992126,0.0256410256410256,0,0.00925925925925926,0.0192307692307692,0.0105263157894737,0.00578871201157742,0.0769230769230769,0.0072463768115942,0.00743494423791822
620,Kocuria rosea,0.016,0.00766283524904215,0.015748031496063,0,0.0288461538461538,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.00723589001447178,0,0.0072463768115942,0.0130111524163569
621,Sphingomonas sp. IC081,0.006,0.00766283524904215,0,0,0,0.00462962962962963,0,0,0.00868306801736614,0,0,0.00557620817843866
622,Burkholderia stabilis,0.014,0.0114942528735632,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0,0.0130246020260492,0,0.0072463768115942,0.0148698884758364
623,Burkholderia cenocepacia,0.028,0.0114942528735632,0.0236220472440945,0.0256410256410256,0.0192307692307692,0.0277777777777778,0.0256410256410256,0.0105263157894737,0.0217076700434153,0,0.0217391304347826,0.0185873605947955
624,Pseudomonas atacamensis,0.002,0,0,0,0,0,0,0,0,0,0,0.00371747211895911
625,Staphylococcus aureus,0.926,0.980842911877395,0.968503937007874,0.897435897435897,0.971153846153846,0.921296296296296,0.955128205128205,0.91578947368421,0.921852387843705,1,0.992753623188406,0.985130111524164
626,Halomonas aestuarii,0.004,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0,0,0,0,0,0,0.00557620817843866
627,Staphylococcus epidermidis,0.066,0.0613026819923372,0.062992125984252,0.128205128205128,0.0384615384615385,0.0416666666666667,0.0705128205128205,0.0526315789473684,0.0376266280752533,0.0769230769230769,0.123188405797101,0.0762081784386617
628,Staphylococcus haemolyticus,0.042,0.0191570881226054,0,0.0769230769230769,0.0192307692307692,0.0185185185185185,0.0192307692307692,0.0315789473684211,0.0303907380607815,0.0384615384615385,0.0144927536231884,0.0185873605947955
629,Staphylococcus simulans,0.002,0,0,0,0,0.00462962962962963,0,0,0.00289435600578871,0,0,0
630,Buttiauxella sp. 3AFRM03,0.004,0,0.0078740157480315,0,0,0,0,0,0.00144717800289436,0,0,0
631,Myroides profundi,0.192,0.103448275862069,0.078740157480315,0.230769230769231,0.115384615384615,0.115740740740741,0.128205128205128,0.2,0.120115774240232,0.0769230769230769,0.101449275362319,0.0464684014869888
632,Staphylococcus hominis,0.038,0.0459770114942529,0.031496062992126,0.0256410256410256,0.0384615384615385,0.0277777777777778,0.0448717948717949,0.0315789473684211,0.0463096960926194,0.115384615384615,0.0652173913043478,0.0371747211895911
633,Staphylococcus warneri,0.008,0.0268199233716475,0.031496062992126,0.0512820512820513,0,0.00462962962962963,0.0128205128205128,0,0.0101302460202605,0,0.0072463768115942,0.00557620817843866
634,Moraxella cuniculi,0.004,0.00766283524904215,0,0,0.00961538461538462,0,0,0,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
635,Moraxella osloensis,0.14,0.0306513409961686,0.078740157480315,0.153846153846154,0.0288461538461538,0.0648148148148148,0.0833333333333333,0.147368421052632,0.0795947901591896,0.115384615384615,0.0289855072463768,0.0539033457249071
636,Mycolicibacterium hassiacum,0.004,0,0,0,0,0,0,0.0105263157894737,0.00434153400868307,0,0.0072463768115942,0
637,Novibacillus thermophilus,0.002,0,0,0,0,0,0,0,0,0,0,0
638,Zygotorulaspora mrakii,0.284,0.275862068965517,0.236220472440945,0.256410256410256,0.259615384615385,0.203703703703704,0.346153846153846,0.347368421052632,0.211287988422576,0.0769230769230769,0.384057971014493,0.247211895910781
639,Streptococcus gordonii,0.032,0.0306513409961686,0.031496062992126,0.0256410256410256,0.00961538461538462,0.0138888888888889,0.0192307692307692,0.0315789473684211,0.0130246020260492,0.0384615384615385,0.0144927536231884,0.0111524163568773
640,Streptococcus oralis,0.03,0.0306513409961686,0.0236220472440945,0.0256410256410256,0.00961538461538462,0.0185185185185185,0.0128205128205128,0.0315789473684211,0.0159189580318379,0,0.0217391304347826,0.0130111524163569
641,Streptococcus salivarius,0.014,0.0114942528735632,0.015748031496063,0,0.00961538461538462,0.00925925925925926,0,0.0210526315789474,0.00434153400868307,0,0.0144927536231884,0.00185873605947955
642,Streptococcus sanguinis,0.062,0.0651340996168582,0.015748031496063,0.0512820512820513,0.00961538461538462,0.0324074074074074,0.0641025641025641,0.105263157894737,0.0246020260492041,0.0384615384615385,0.0507246376811594,0.0297397769516729
643,Burkholderia metallica,0.002,0.00383141762452107,0,0.0256410256410256,0,0,0,0,0.00144717800289436,0,0,0
644,Burkholderia seminalis,0.022,0.0114942528735632,0.015748031496063,0,0,0.00925925925925926,0,0.0105263157894737,0.00434153400868307,0.0384615384615385,0.0144927536231884,0.00185873605947955
645,Streptococcus thermophilus,0.098,0.0306513409961686,0.015748031496063,0.0256410256410256,0.00961538461538462,0.0416666666666667,0.0448717948717949,0.147368421052632,0.040520984081042,0.0384615384615385,0.0289855072463768,0.0371747211895911
646,Burkholderia diffusa,0.024,0.00383141762452107,0,0,0.00961538461538462,0.00925925925925926,0,0.0210526315789474,0.00289435600578871,0,0,0.00557620817843866
647,Streptococcus mutans,0.014,0.00766283524904215,0,0,0,0.00462962962962963,0.00641025641025641,0.0210526315789474,0.00434153400868307,0,0.0072463768115942,0.00185873605947955
648,Desulfuromonas versatilis,0.018,0.0268199233716475,0.0078740157480315,0,0.0192307692307692,0.00462962962962963,0.0128205128205128,0.0105263157894737,0.00868306801736614,0.0384615384615385,0.0072463768115942,0.00929368029739777
649,Streptococcus agalactiae,0.01,0.00383141762452107,0,0,0,0.00462962962962963,0,0,0,0,0.0072463768115942,0.00185873605947955
650,Streptococcus pneumoniae,0.022,0.0421455938697318,0.047244094488189,0.0256410256410256,0.00961538461538462,0.00462962962962963,0.0256410256410256,0.0315789473684211,0.020260492040521,0,0.0144927536231884,0.0148698884758364
651,Streptococcus pyogenes,0.036,0.0153256704980843,0.0236220472440945,0.0256410256410256,0.00961538461538462,0.00462962962962963,0.0192307692307692,0.0210526315789474,0.0173661360347323,0,0.0144927536231884,0.00929368029739777
652,Streptococcus suis,0.01,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0.0526315789473684,0.00578871201157742,0.0384615384615385,0.0072463768115942,0.00185873605947955
653,Pseudomonas sp. CC6-YY-74,0.004,0.00766283524904215,0,0,0.0192307692307692,0,0,0.0105263157894737,0.0101302460202605,0.115384615384615,0.0072463768115942,0.00557620817843866
654,Riemerella anatipestifer,0.012,0,0,0,0,0,0,0.0105263157894737,0,0,0,0
655,Streptococcus sobrinus,0.01,0.00383141762452107,0,0,0,0,0,0.0210526315789474,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
656,Streptococcus parasanguinis,0.012,0.0114942528735632,0.0078740157480315,0,0,0.00462962962962963,0,0.0210526315789474,0.00723589001447178,0,0.0072463768115942,0.00557620817843866
657,Bacillus sp. X1(2014),0.004,0,0,0,0,0,0,0,0,0,0,0.00185873605947955
658,Mycobacterium parmense,0.002,0.00383141762452107,0,0,0,0,0,0.0105263157894737,0,0,0,0
