"","Term","Overlap","P.value","Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"477","regulation of coagulation (GO:0050818)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV1"
"478","negative regulation of potassium ion transmembrane transport (GO:1901380)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV1"
"479","negative regulation of receptor signaling pathway via STAT (GO:1904893)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV1"
"480","cellular response to increased oxygen levels (GO:0036295)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV1"
"481","negative regulation of T-helper cell differentiation (GO:0045623)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"ANXA1"
"482","cellular response to superoxide (GO:0071451)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"SOD2"
"483","negative regulation of voltage-gated potassium channel activity (GO:1903817)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV1"
"484","Notch signaling involved in heart development (GO:0061314)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"JAG1"
"485","peptidyl-proline hydroxylation (GO:0019511)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"EGLN3"
"486","phosphorylated carbohydrate dephosphorylation (GO:0046838)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"INPP1"
"487","positive regulation by host of viral process (GO:0044794)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV2"
"488","regulation of T cell apoptotic process (GO:0070232)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"IDO1"
"489","positive regulation of leukocyte apoptotic process (GO:2000108)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"ANXA1"
"490","induction of positive chemotaxis (GO:0050930)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"VEGFA"
"491","inositol phosphate dephosphorylation (GO:0046855)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"INPP1"
"492","positive regulation of neuroblast proliferation (GO:0002052)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"VEGFA"
"493","T cell chemotaxis (GO:0010818)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CXCL10"
"494","tryptophan catabolic process (GO:0006569)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"IDO1"
"495","tryptophan metabolic process (GO:0006568)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"IDO1"
"496","positive regulation of viral release from host cell (GO:1902188)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV2"
"497","myotube cell development (GO:0014904)","1/11",0.0536582567508638,0.136898731509246,20.0909090909091,58.7683184218827,"CAV2"
"498","regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)","2/75",0.0542668897312266,0.138173526464248,5.54291305563321,16.1511673406941,"EGLN3;VEGFA"
"499","cellular response to hormone stimulus (GO:0032870)","2/76",0.0555565913641186,0.14049670641279,5.46773303916161,15.8036792136142,"CAV1;TFPI"
"500","negative regulation of transcription by RNA polymerase II (GO:0000122)","7/684",0.0555785249550395,0.14049670641279,2.13721192484236,6.17645354227998,"SMAD3;GADD45A;CAV1;ID3;ENO1;ETS2;VEGFA"
"501","neutrophil migration (GO:1990266)","2/77",0.0568570608364097,0.14049670641279,5.39455782312925,15.4673563823572,"CXCL10;CCL20"
"502","positive regulation of endothelial cell proliferation (GO:0001938)","2/77",0.0568570608364097,0.14049670641279,5.39455782312925,15.4673563823572,"FGFBP1;VEGFA"
"503","negative regulation of blood vessel morphogenesis (GO:2000181)","2/78",0.058168160710821,0.14049670641279,5.32330827067669,15.1417092906877,"CXCL10;PGK1"
"504","antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)","2/78",0.058168160710821,0.14049670641279,5.32330827067669,15.1417092906877,"HLA-A;B2M"
"505","defense response to bacterium (GO:0042742)","3/176",0.0583548847938619,0.14049670641279,3.52666706394136,10.020009516852,"DEFB1;HLA-A;PI3"
"506","actin crosslink formation (GO:0051764)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"FLNA"
"507","negative regulation of complement activation (GO:0045916)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"CD59"
"508","ATP transport (GO:0015867)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"CD47"
"509","regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"CAV1"
"510","regulation of dendritic cell differentiation (GO:2001198)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"LGALS1"
"511","negative regulation of vascular permeability (GO:0043116)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"VEGFA"
"512","nucleoside catabolic process (GO:0009164)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"UPP1"
"513","nucleoside salvage (GO:0043174)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"UPP1"
"514","dermatan sulfate biosynthetic process (GO:0030208)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"BGN"
"515","regulation of plasminogen activation (GO:0010755)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"ENO1"
"516","polyol transport (GO:0015791)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"SLC26A6"
"517","positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"VEGFA"
"518","eye photoreceptor cell differentiation (GO:0001754)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"VEGFA"
"519","positive regulation of cellular senescence (GO:2000774)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"B2M"
"520","gas transport (GO:0015669)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"CA2"
"521","glomerular visceral epithelial cell differentiation (GO:0072112)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"JAG1"
"522","regulation of ventricular cardiac muscle cell action potential (GO:0098911)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"CAV1"
"523","inositol phosphate catabolic process (GO:0071545)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"INPP1"
"524","intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"CYP1B1"
"525","urogenital system development (GO:0001655)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"ANXA1"
"526","positive regulation of vascular permeability (GO:0043117)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"VEGFA"
"527","modulation by host of viral process (GO:0044788)","1/12",0.0583925585800791,0.14049670641279,18.2635445362718,51.8788186041542,"CAV2"
"528","negative regulation of NF-kappaB transcription factor activity (GO:0032088)","2/79",0.0594897545967717,0.142595479827423,5.25390935595017,14.8262756693766,"TMSB4X;CYP1B1"
"529","regulation of ion transport (GO:0043269)","2/79",0.0594897545967717,0.142595479827423,5.25390935595017,14.8262756693766,"CA2;B2M"
"530","regulation of NIK/NF-kappaB signaling (GO:1901222)","2/80",0.0608217071927091,0.145218015486781,5.18628990057561,14.520618689889,"TCIM;TMSB4X"
"531","positive regulation of cell adhesion (GO:0045785)","2/80",0.0608217071927091,0.145218015486781,5.18628990057561,14.520618689889,"CD47;VEGFA"
"532","activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)","2/81",0.0621638842786596,0.145218015486781,5.12038233014725,14.2243252686936,"EGLN3;SMAD3"
"533","regulation of interleukin-8 production (GO:0032677)","2/81",0.0621638842786596,0.145218015486781,5.12038233014725,14.2243252686936,"ANXA1;TMSB4X"
"534","atrial cardiac muscle cell action potential (GO:0086014)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"GJA1"
"535","regulation of cell communication by electrical coupling (GO:0010649)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"CAV1"
"536","cardiac right ventricle morphogenesis (GO:0003215)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"JAG1"
"537","negative regulation of potassium ion transport (GO:0043267)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"CAV1"
"538","regulation of fibrinolysis (GO:0051917)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"THBD"
"539","negative regulation of stem cell differentiation (GO:2000737)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"JAG1"
"540","chondroitin sulfate catabolic process (GO:0030207)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"BGN"
"541","regulation of membrane repolarization (GO:0060306)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"CAV1"
"542","cytoplasmic sequestering of protein (GO:0051220)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"FLNA"
"543","dermatan sulfate metabolic process (GO:0030205)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"BGN"
"544","polyamine metabolic process (GO:0006595)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"SAT1"
"545","positive regulation of cell aging (GO:0090343)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"B2M"
"546","positive regulation of ERAD pathway (GO:1904294)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"CAV1"
"547","positive regulation of histone deacetylation (GO:0031065)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"VEGFA"
"548","response to iron ion (GO:0010039)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"B2M"
"549","response to UV-B (GO:0010224)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"CRIP1"
"550","icosanoid secretion (GO:0032309)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"ANXA1"
"551","lymphocyte mediated immunity (GO:0002449)","1/13",0.0631034120924419,0.145218015486781,16.7407407407407,46.2543391597171,"JAG1"
"552","regulation of defense response (GO:0031347)","2/83",0.0648783802345316,0.148762723575743,4.99344923154447,13.6582862458477,"ANXA1;TMSB4X"
"553","regulation of Notch signaling pathway (GO:0008593)","2/83",0.0648783802345316,0.148762723575743,4.99344923154447,13.6582862458477,"JAG1;TCIM"
"554","negative regulation of cell activation (GO:0050866)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"THBD"
"555","pyrimidine nucleoside biosynthetic process (GO:0046134)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"UPP1"
"556","antiviral innate immune response (GO:0140374)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"CXCL10"
"557","aorta development (GO:0035904)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"JAG1"
"558","branching involved in blood vessel morphogenesis (GO:0001569)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"VEGFA"
"559","carbohydrate transport (GO:0008643)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"SLC26A6"
"560","cell junction maintenance (GO:0034331)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"CLDN1"
"561","cellular copper ion homeostasis (GO:0006878)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"MT2A"
"562","negative regulation of smooth muscle cell migration (GO:0014912)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"IGFBP3"
"563","negative regulation of viral transcription (GO:0032897)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"IFITM3"
"564","cytoplasmic sequestering of transcription factor (GO:0042994)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"TMSB4X"
"565","detection of bacterium (GO:0016045)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"HLA-A"
"566","ovarian follicle development (GO:0001541)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"VEGFA"
"567","regulation of protein kinase C signaling (GO:0090036)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"VEGFA"
"568","endothelial cell differentiation (GO:0045446)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"JAG1"
"569","regulation of vasculogenesis (GO:2001212)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"RRAS"
"570","response to X-ray (GO:0010165)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"ANXA1"
"571","retinal metabolic process (GO:0042574)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"CYP1B1"
"572","intestinal absorption (GO:0050892)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"SLC26A6"
"573","sulfate transport (GO:0008272)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"SLC26A6"
"574","positive regulation of T-helper cell differentiation (GO:0045624)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"ANXA1"
"575","vascular endothelial growth factor signaling pathway (GO:0038084)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"VEGFA"
"576","vasodilation (GO:0042311)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"SOD2"
"577","ncRNA transcription (GO:0098781)","1/14",0.0677909321684321,0.148975566706364,15.4522144522145,41.5869594433684,"CAVIN1"
"578","regulation of interferon-gamma production (GO:0032649)","2/86",0.0690235124413976,0.151402764069259,4.81438289601555,12.8703286595916,"HLA-A;CD47"
"579","regulation of GTPase activity (GO:0043087)","3/189",0.0691342274417198,0.151402764069259,3.27801795809777,8.75789807945467,"CAV2;CCL20;S100A10"
"580","negative regulation of angiogenesis (GO:0016525)","2/87",0.070424276300901,0.15286728064337,4.75750300120048,12.6226889889879,"CXCL10;PGK1"
"581","regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)","2/87",0.070424276300901,0.15286728064337,4.75750300120048,12.6226889889879,"EGLN3;VEGFA"
"582","cellular protein modification process (GO:0006464)","9/1025",0.0707607274426462,0.15286728064337,1.83823656658302,4.86847971072707,"ERO1A;EGLN3;LGALS1;ANXA1;IGFBP3;IGFBP7;PI3;TIMP1;MSLN"
"583","negative regulation of cell differentiation (GO:0045596)","3/191",0.070867771508189,0.15286728064337,3.24281640710682,8.58353887631024,"JAG1;SMAD3;CAV1"
"584","pyrimidine nucleoside metabolic process (GO:0006213)","1/15",0.0724552331756038,0.15286728064337,14.3477633477633,37.6598138369901,"UPP1"
